provider_id,year_month,days_reported,avg_daily_census,total_nurse_hours,total_contract_nurse_hours,avg_total_nurse_hours_per_resident_day,avg_rn_hours_per_resident_day,avg_contract_staff_ratio,provider_name,state,city,county,ownership_type,provider_type,certified_bed_count,overall_rating,staffing_rating,quality_measure_rating,bed_utilization_rate
015402,2024-06,30,59.1,7140.75,0.0,4.028068381063705,0.40945410416260797,0.0,EL REPOSO NURSING FACILITY,AL,,,For profit - Corporation,Medicare and Medicaid,60.0,3.0,4.0,5.0,0.985
015403,2024-04,30,89.7,8935.76,0.0,3.3221392400319414,0.45861922081634443,0.0,"PALM GARDENS HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,100.0,5.0,3.0,2.0,0.897
015403,2024-05,31,93.87096774193549,9051.49,0.0,3.111926374407772,0.5106203408195257,0.0,"PALM GARDENS HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,100.0,5.0,3.0,2.0,0.9387096774193548
015403,2024-06,30,90.76666666666667,8877.84,0.0,3.2613541563921724,0.45040117295337956,0.0,"PALM GARDENS HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,100.0,5.0,3.0,2.0,0.9076666666666666
015404,2024-04,30,35.2,2643.9,16.5,2.5113795105909653,0.3754090396334978,0.005309483898068139,BARON HOUSE OF HUEYTOWN,AL,,,For profit - Limited Liability company,Medicare and Medicaid,50.0,2.0,3.0,4.0,0.7040000000000001
015404,2024-05,31,32.193548387096776,2607.53,0.0,2.615527769839371,0.37443128038510837,0.0,BARON HOUSE OF HUEYTOWN,AL,,,For profit - Limited Liability company,Medicare and Medicaid,50.0,2.0,3.0,4.0,0.6438709677419355
015404,2024-06,30,30.3,2656.57,0.0,2.923561189561273,0.333296484359325,0.0,BARON HOUSE OF HUEYTOWN,AL,,,For profit - Limited Liability company,Medicare and Medicaid,50.0,2.0,3.0,4.0,0.606
015406,2024-04,30,78.86666666666666,6212.94,0.0,2.627618322264492,0.08154464755143458,0.0,"GRAND BAY CONVALESCENT HOME, INC.",AL,,,For profit - Corporation,Medicare and Medicaid,92.0,1.0,1.0,4.0,0.8572463768115941
015406,2024-05,31,77.83870967741936,6444.86,0.0,2.676043632452017,0.13653501939683466,0.0,"GRAND BAY CONVALESCENT HOME, INC.",AL,,,For profit - Corporation,Medicare and Medicaid,92.0,1.0,1.0,4.0,0.8460729312762973
015406,2024-06,30,73.93333333333334,6831.04,0.0,3.0788227115895657,0.1876076056456158,0.0,"GRAND BAY CONVALESCENT HOME, INC.",AL,,,For profit - Corporation,Medicare and Medicaid,92.0,1.0,1.0,4.0,0.8036231884057972
015407,2024-04,30,50.7,4509.36,23.0,2.965699358204821,0.19269673446301597,0.007976818653317097,HEALTH CARE INC,AL,,,For profit - Individual,Medicare and Medicaid,53.0,3.0,1.0,5.0,0.9566037735849057
015407,2024-05,31,48.54838709677419,4676.1,0.0,3.1092477681219006,0.17749730142571785,0.0,HEALTH CARE INC,AL,,,For profit - Individual,Medicare and Medicaid,53.0,3.0,1.0,5.0,0.9160073037127207
015407,2024-06,30,48.93333333333333,4758.69,11.5,3.2406041150502753,0.2712168672433512,0.0033261026753434566,HEALTH CARE INC,AL,,,For profit - Individual,Medicare and Medicaid,53.0,3.0,1.0,5.0,0.9232704402515722
015408,2024-04,30,36.6,3548.62,274.95,3.232665434983856,0.2449937343358396,0.07585948698053713,"WALKER REHABILITATION CENTER, INC",AL,,,For profit - Corporation,Medicare and Medicaid,59.0,1.0,4.0,1.0,0.6203389830508474
015408,2024-05,31,35.83870967741935,3495.14,224.72,3.152885154574109,0.1796767535619528,0.06114127741116063,"WALKER REHABILITATION CENTER, INC",AL,,,For profit - Corporation,Medicare and Medicaid,59.0,1.0,4.0,1.0,0.6074357572443958
015408,2024-06,30,35.0,3314.58,46.0,3.161609777424483,0.21027351549410372,0.013583090384334947,"WALKER REHABILITATION CENTER, INC",AL,,,For profit - Corporation,Medicare and Medicaid,59.0,1.0,4.0,1.0,0.5932203389830508
015411,2024-04,30,123.63333333333334,15590.64,0.0,4.206903502764685,0.4198695067925147,0.0,SHELBY RIDGE NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,131.0,2.0,3.0,1.0,0.9437659033078881
015411,2024-05,31,126.80645161290323,15194.91,0.0,3.868638745842227,0.3898309361722581,0.0,SHELBY RIDGE NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,131.0,2.0,3.0,1.0,0.9679881802511697
015411,2024-06,30,128.43333333333334,14372.93,0.0,3.731130930901365,0.45697519583358603,0.0,SHELBY RIDGE NURSING HOME,AL,,,For profit - Corporation,Medicare and Medicaid,131.0,2.0,3.0,1.0,0.9804071246819339
015413,2024-04,30,62.93333333333333,6322.9,0.0,3.350565047130314,0.2790519545610734,0.0,LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,68.0,1.0,1.0,1.0,0.9254901960784313
015413,2024-05,31,60.32258064516129,6830.29,0.0,3.6521627007521356,0.281743852230121,0.0,LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,68.0,1.0,1.0,1.0,0.8870967741935484
015413,2024-06,30,60.166666666666664,6668.91,0.0,3.6965473632402253,0.23687154378873626,0.0,LIGHTHOUSE REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,68.0,1.0,1.0,1.0,0.8848039215686274
015414,2024-04,30,46.4,3481.86,0.0,2.5000219649808866,0.5348351291524897,0.0,LAFAYETTE NURSING HOME,AL,,,For profit - Individual,Medicare and Medicaid,63.0,1.0,3.0,2.0,0.7365079365079364
015414,2024-05,31,46.25806451612903,3712.32,0.0,2.587135719946021,0.7687610370060909,0.0,LAFAYETTE NURSING HOME,AL,,,For profit - Individual,Medicare and Medicaid,63.0,1.0,3.0,2.0,0.7342549923195084
015414,2024-06,30,48.53333333333333,3294.4,0.0,2.263896394658696,0.6713209047880639,0.0,LAFAYETTE NURSING HOME,AL,,,For profit - Individual,Medicare and Medicaid,63.0,1.0,3.0,2.0,0.7703703703703704
015416,2024-04,30,93.23333333333333,7953.0,0.0,2.842343846334127,0.42308801696606213,0.0,ANDALUSIA MANOR,AL,,,For profit - Limited Liability company,Medicare and Medicaid,154.0,2.0,4.0,4.0,0.6054112554112554
015416,2024-05,31,91.35483870967742,8544.0,0.0,3.01901936965379,0.32026495762812995,0.0,ANDALUSIA MANOR,AL,,,For profit - Limited Liability company,Medicare and Medicaid,154.0,2.0,4.0,4.0,0.5932132383745288
015416,2024-06,30,91.03333333333333,7629.25,0.0,2.7959686487088544,0.3510341884015439,0.0,ANDALUSIA MANOR,AL,,,For profit - Limited Liability company,Medicare and Medicaid,154.0,2.0,4.0,4.0,0.5911255411255412
015417,2024-04,30,69.16666666666667,8157.75,0.0,3.9301495771281996,0.4182426263003721,0.0,CROWNE HEALTHCARE OF NORTH BALDWIN,AL,,,Non profit - Corporation,Medicare and Medicaid,75.0,3.0,5.0,2.0,0.9222222222222223
015417,2024-05,31,70.03225806451613,7621.55,0.0,3.5121237065882864,0.3640400175715292,0.0,CROWNE HEALTHCARE OF NORTH BALDWIN,AL,,,Non profit - Corporation,Medicare and Medicaid,75.0,3.0,5.0,2.0,0.933763440860215
015417,2024-06,30,67.63333333333334,7308.35,0.0,3.606428591602209,0.22358279033225076,0.0,CROWNE HEALTHCARE OF NORTH BALDWIN,AL,,,Non profit - Corporation,Medicare and Medicaid,75.0,3.0,5.0,2.0,0.9017777777777779
015419,2024-04,30,72.93333333333334,6265.04,0.0,2.865069420339641,0.39491990156794693,0.0,HARTFORD HEALTH CARE,AL,,,For profit - Corporation,Medicare and Medicaid,86.0,5.0,4.0,5.0,0.848062015503876
015419,2024-05,31,77.45161290322581,6274.31,0.0,2.6160410629999937,0.42908290160335993,0.0,HARTFORD HEALTH CARE,AL,,,For profit - Corporation,Medicare and Medicaid,86.0,5.0,4.0,5.0,0.9006001500375094
015419,2024-06,30,77.36666666666666,6054.39,0.0,2.609199674511851,0.38620759478647887,0.0,HARTFORD HEALTH CARE,AL,,,For profit - Corporation,Medicare and Medicaid,86.0,5.0,4.0,5.0,0.8996124031007752
015420,2024-04,30,86.96666666666667,8528.34,0.0,3.2682028753857746,0.39179295869603786,0.0,CUMBERLAND HEALTH AND REHAB,AL,,,Non profit - Corporation,Medicare and Medicaid,100.0,1.0,4.0,1.0,0.8696666666666667
015420,2024-05,31,85.6774193548387,8551.29,0.0,3.2199677812669227,0.34949178280878535,0.0,CUMBERLAND HEALTH AND REHAB,AL,,,Non profit - Corporation,Medicare and Medicaid,100.0,1.0,4.0,1.0,0.856774193548387
015420,2024-06,30,82.96666666666667,8396.48,0.0,3.3732653452440426,0.35918791882552265,0.0,CUMBERLAND HEALTH AND REHAB,AL,,,Non profit - Corporation,Medicare and Medicaid,100.0,1.0,4.0,1.0,0.8296666666666667
015422,2024-04,30,91.6,9353.38,0.0,3.404591910639638,0.6292158312159576,0.0,TLC NURSING CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,103.0,5.0,5.0,5.0,0.8893203883495145
015422,2024-05,31,87.35483870967742,9213.19,0.0,3.4028191967139474,0.5566132173848232,0.0,TLC NURSING CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,103.0,5.0,5.0,5.0,0.8481052301910429
015422,2024-06,30,93.53333333333333,8754.11,0.0,3.1323750264475647,0.5443821880760868,0.0,TLC NURSING CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,103.0,5.0,5.0,5.0,0.9080906148867314
015423,2024-04,30,57.3,5859.75,146.0,3.4145801421143163,0.49187605073013424,0.027127105035750127,BROOKDALE UNIVERSITY PARK SNF (AL),AL,,,For profit - Corporation,Medicare,66.0,1.0,3.0,3.0,0.8681818181818182
015423,2024-05,31,58.87096774193548,5898.5,136.0,3.255801881093149,0.38214231432034923,0.025395564425463243,BROOKDALE UNIVERSITY PARK SNF (AL),AL,,,For profit - Corporation,Medicare,66.0,1.0,3.0,3.0,0.8919843597262952
015423,2024-06,30,62.0,5621.25,203.5,3.02762784758967,0.4519515067652911,0.03871693181523685,BROOKDALE UNIVERSITY PARK SNF (AL),AL,,,For profit - Corporation,Medicare,66.0,1.0,3.0,3.0,0.9393939393939394
015424,2024-04,30,58.4,4709.41,0.0,2.690696894193403,0.41140562084882965,0.0,ROANOKE REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,65.0,2.0,3.0,2.0,0.8984615384615384
015424,2024-05,31,59.87096774193548,4984.95,0.0,2.686386027181983,0.41983557559298135,0.0,ROANOKE REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,65.0,2.0,3.0,2.0,0.921091811414392
015424,2024-06,30,60.53333333333333,4733.61,0.0,2.607227309723869,0.44888627766354167,0.0,ROANOKE REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,65.0,2.0,3.0,2.0,0.9312820512820512
015425,2024-04,30,161.0,16588.5,0.0,3.4337903933496476,0.2169805889807428,0.0,WESTSIDE TERRACE HEALTH & REHABILITATION CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,165.0,4.0,4.0,4.0,0.9757575757575757
015425,2024-05,31,159.96774193548387,17592.32,0.0,3.54768699165315,0.25895338153002223,0.0,WESTSIDE TERRACE HEALTH & REHABILITATION CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,165.0,4.0,4.0,4.0,0.9695014662756598
015425,2024-06,30,156.0,16900.5,0.0,3.610774620237248,0.2635165987647522,0.0,WESTSIDE TERRACE HEALTH & REHABILITATION CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,165.0,4.0,4.0,4.0,0.9454545454545454
015426,2024-04,30,43.4,5706.58,0.0,4.385691942608502,0.61465251786949,0.0,CROWNE HEALTH CARE OF SPRINGHILL,AL,,,For profit - Corporation,Medicare and Medicaid,46.0,5.0,5.0,2.0,0.9434782608695652
015426,2024-05,31,41.903225806451616,5582.67,0.0,4.309468234459893,0.5724054829680382,0.0,CROWNE HEALTH CARE OF SPRINGHILL,AL,,,For profit - Corporation,Medicare and Medicaid,46.0,5.0,5.0,2.0,0.9109396914446003
015426,2024-06,30,43.1,5269.41,0.0,4.078870983400618,0.44270953201695945,0.0,CROWNE HEALTH CARE OF SPRINGHILL,AL,,,For profit - Corporation,Medicare and Medicaid,46.0,5.0,5.0,2.0,0.9369565217391305
015429,2024-04,30,113.2,11857.1,0.0,3.4899096206310443,0.3086130082709507,0.0,KENSINGTON HEALTH AND REHABILITATION,AL,,,For profit - Partnership,Medicare and Medicaid,120.0,4.0,3.0,2.0,0.9433333333333334
015429,2024-05,31,115.54838709677419,12603.3,0.0,3.52006281603574,0.4153015649432113,0.0,KENSINGTON HEALTH AND REHABILITATION,AL,,,For profit - Partnership,Medicare and Medicaid,120.0,4.0,3.0,2.0,0.9629032258064516
015429,2024-06,30,114.03333333333333,13029.5,0.0,3.806877609971434,0.6523592439319454,0.0,KENSINGTON HEALTH AND REHABILITATION,AL,,,For profit - Partnership,Medicare and Medicaid,120.0,4.0,3.0,2.0,0.9502777777777778
015431,2024-04,30,125.8,11157.5,0.0,2.956584146543362,0.5800959359341089,0.0,"VALLEY VIEW HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,155.0,2.0,3.0,2.0,0.8116129032258065
015431,2024-05,31,119.03225806451613,10574.69,0.0,2.862741013275935,0.5921041246353219,0.0,"VALLEY VIEW HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,155.0,2.0,3.0,2.0,0.7679500520291364
015431,2024-06,30,128.33333333333334,12054.69,0.0,3.1318898298731606,0.5353529024959891,0.0,"VALLEY VIEW HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,155.0,2.0,3.0,2.0,0.8279569892473119
015433,2024-04,30,67.86666666666666,8190.08,534.35,4.039732839426862,0.5972005923932512,0.06675742440103759,ST MARTIN'S IN THE PINES,AL,,,Non profit - Church related,Medicare and Medicaid,128.0,3.0,3.0,4.0,0.5302083333333333
015433,2024-05,31,69.25806451612904,8576.460000000001,7.5,4.000661943156172,0.5681159344720422,0.0008668415760335641,ST MARTIN'S IN THE PINES,AL,,,Non profit - Church related,Medicare and Medicaid,128.0,3.0,3.0,4.0,0.5410786290322581
015433,2024-06,30,68.93333333333334,8440.36,0.0,4.086108448139874,0.6063676408669837,0.0,ST MARTIN'S IN THE PINES,AL,,,Non profit - Church related,Medicare and Medicaid,128.0,3.0,3.0,4.0,0.5385416666666667
015434,2024-04,30,113.93333333333334,11702.25,0.0,3.4246086552834445,0.5456982463019975,0.0,LYNWOOD REHABILITATION AND HEALTHCARE CENTER,AL,,,For profit - Individual,Medicare and Medicaid,127.0,2.0,4.0,3.0,0.8971128608923885
015434,2024-05,31,113.70967741935483,12983.83,0.0,3.684083539868736,0.5554493911548515,0.0,LYNWOOD REHABILITATION AND HEALTHCARE CENTER,AL,,,For profit - Individual,Medicare and Medicaid,127.0,2.0,4.0,3.0,0.8953517907035814
015434,2024-06,30,113.06666666666666,11863.5,0.0,3.494991243967688,0.5055989815251365,0.0,LYNWOOD REHABILITATION AND HEALTHCARE CENTER,AL,,,For profit - Individual,Medicare and Medicaid,127.0,2.0,4.0,3.0,0.8902887139107611
015435,2024-04,30,71.0,6804.48,1564.73,3.196848502723349,0.26559843416277273,0.23171004428202505,SPRINGHILL SENIOR RESIDENCE,AL,,,For profit - Corporation,Medicare and Medicaid,151.0,4.0,3.0,2.0,0.47019867549668876
015435,2024-05,31,72.64516129032258,7225.25,1309.75,3.2107683164015985,0.31270907093243266,0.1851752274461742,SPRINGHILL SENIOR RESIDENCE,AL,,,For profit - Corporation,Medicare and Medicaid,151.0,4.0,3.0,2.0,0.4810937833796197
015435,2024-06,30,80.36666666666666,7260.65,1716.9,3.0167554201560476,0.3156350556547823,0.23897669177031297,SPRINGHILL SENIOR RESIDENCE,AL,,,For profit - Corporation,Medicare and Medicaid,151.0,4.0,3.0,2.0,0.5322295805739514
015436,2024-04,30,137.23333333333332,15160.22,0.0,3.6829868234138123,0.2731475663056395,0.0,HILLVIEW TERRACE,AL,,,For profit - Corporation,Medicare and Medicaid,143.0,2.0,4.0,3.0,0.9596736596736596
015436,2024-05,31,132.5483870967742,16208.130000000001,0.0,3.947530263530723,0.3539910372309898,0.0,HILLVIEW TERRACE,AL,,,For profit - Corporation,Medicare and Medicaid,143.0,2.0,4.0,3.0,0.9269117978795399
015436,2024-06,30,133.0,16142.07,0.0,4.049128568848517,0.38273472395898994,0.0,HILLVIEW TERRACE,AL,,,For profit - Corporation,Medicare and Medicaid,143.0,2.0,4.0,3.0,0.9300699300699301
015437,2024-04,30,94.73333333333333,8893.25,0.0,3.1291170235693726,0.18901153885991956,0.0,FOLSOM REHABILITATION AND HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,102.0,3.0,4.0,2.0,0.9287581699346406
015437,2024-05,31,91.16129032258064,8987.25,0.0,3.182483261141868,0.195436653180518,0.0,FOLSOM REHABILITATION AND HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,102.0,3.0,4.0,2.0,0.8937381404174572
015437,2024-06,30,91.6,9186.75,0.0,3.3453279505889117,0.26472600520244466,0.0,FOLSOM REHABILITATION AND HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,102.0,3.0,4.0,2.0,0.8980392156862744
015440,2024-04,30,101.16666666666667,9336.31,0.0,3.076325960267169,0.4474106331331983,0.0,"HUNTSVILLE HEALTH & REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,105.0,2.0,4.0,1.0,0.9634920634920635
015440,2024-05,31,101.93548387096774,10184.54,0.0,3.2206323531117933,0.47025079589571916,0.0,"HUNTSVILLE HEALTH & REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,105.0,2.0,4.0,1.0,0.9708141321044547
015440,2024-06,30,102.33333333333333,10058.24,0.0,3.280115155757082,0.5104648756601073,0.0,"HUNTSVILLE HEALTH & REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,105.0,2.0,4.0,1.0,0.9746031746031746
015442,2024-04,30,41.63333333333333,4487.58,0.0,3.5946755163283806,0.7127851408376082,0.0,ORCHARD REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,72.0,2.0,4.0,2.0,0.5782407407407407
015442,2024-05,31,44.225806451612904,4645.04,0.0,3.3904376820359525,0.7386942803795666,0.0,ORCHARD REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,72.0,2.0,4.0,2.0,0.614247311827957
015442,2024-06,30,47.833333333333336,4553.71,0.0,3.172990204464456,0.7425356197492873,0.0,ORCHARD REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,72.0,2.0,4.0,2.0,0.6643518518518519
015443,2024-04,30,124.26666666666667,14204.28,0.0,3.8117242224436025,0.46179372059149804,0.0,ROBERTSDALE REHABILITATION & HEALTHCARE CTR,AL,,,For profit - Corporation,Medicare and Medicaid,152.0,1.0,2.0,3.0,0.8175438596491228
015443,2024-05,31,120.06451612903226,14911.76,0.0,4.004943534224718,0.44852682569307356,0.0,ROBERTSDALE REHABILITATION & HEALTHCARE CTR,AL,,,For profit - Corporation,Medicare and Medicaid,152.0,1.0,2.0,3.0,0.7898981324278438
015443,2024-06,30,122.9,14366.210000000001,0.0,3.8961999541803913,0.4840430504446906,0.0,ROBERTSDALE REHABILITATION & HEALTHCARE CTR,AL,,,For profit - Corporation,Medicare and Medicaid,152.0,1.0,2.0,3.0,0.8085526315789474
015445,2024-04,30,110.43333333333334,8135.22,0.0,2.457006555690847,0.17701577575023658,0.0,CHERRY HILL REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,117.0,1.0,1.0,1.0,0.9438746438746439
015445,2024-05,31,110.12903225806451,8263.34,0.0,2.4208984270266085,0.19159780848664393,0.0,CHERRY HILL REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,117.0,1.0,1.0,1.0,0.9412737799834574
015445,2024-06,30,109.33333333333333,8849.0,0.0,2.6971920877518536,0.2212715387463415,0.0,CHERRY HILL REHABILITATION & HEALTHCARE CENTER,AL,,,For profit - Corporation,Medicare and Medicaid,117.0,1.0,1.0,1.0,0.9344729344729344
015446,2024-04,30,84.0,9033.0,0.0,3.586076493055913,0.4488299160354821,0.0,GREENBRIAR AT THE ALTAMONT SKILLED NURSING FACILIT,AL,,,Non profit - Corporation,Medicare and Medicaid,95.0,3.0,4.0,3.0,0.8842105263157894
015446,2024-05,31,83.83870967741936,9460.25,0.0,3.6452348573093167,0.4331613951827796,0.0,GREENBRIAR AT THE ALTAMONT SKILLED NURSING FACILIT,AL,,,Non profit - Corporation,Medicare and Medicaid,95.0,3.0,4.0,3.0,0.8825127334465196
015446,2024-06,30,86.03333333333333,9155.0,0.0,3.547490252686577,0.43864359259778857,0.0,GREENBRIAR AT THE ALTAMONT SKILLED NURSING FACILIT,AL,,,Non profit - Corporation,Medicare and Medicaid,95.0,3.0,4.0,3.0,0.9056140350877193
015447,2024-04,30,69.5,6528.28,0.0,3.1383449608864824,0.32741532486653085,0.0,ARABELLA HEALTH AND WELLNESS OF FAIRHOPE,AL,,,For profit - Limited Liability company,Medicare and Medicaid,83.0,3.0,2.0,3.0,0.8373493975903614
015447,2024-05,31,70.16129032258064,6973.1900000000005,0.0,3.205881539691951,0.3515478047861741,0.0,ARABELLA HEALTH AND WELLNESS OF FAIRHOPE,AL,,,For profit - Limited Liability company,Medicare and Medicaid,83.0,3.0,2.0,3.0,0.8453167508744656
015447,2024-06,30,71.26666666666667,6976.91,0.0,3.269396200589608,0.3072061173006487,0.0,ARABELLA HEALTH AND WELLNESS OF FAIRHOPE,AL,,,For profit - Limited Liability company,Medicare and Medicaid,83.0,3.0,2.0,3.0,0.8586345381526105
015448,2024-04,30,78.0,6303.5,0.0,2.6933698557017456,0.38782163745343384,0.0,SOUTH HAMPTON NURSING & REHABILITATION CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,81.0,3.0,3.0,3.0,0.9629629629629629
015448,2024-05,31,77.3225806451613,6899.75,0.0,2.878716659646263,0.3227547001774153,0.0,SOUTH HAMPTON NURSING & REHABILITATION CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,81.0,3.0,3.0,3.0,0.954599761051374
015448,2024-06,30,71.23333333333333,6569.0,0.0,3.0790535789401434,0.3302313983457002,0.0,SOUTH HAMPTON NURSING & REHABILITATION CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,81.0,3.0,3.0,3.0,0.8794238683127572
015450,2024-04,30,15.866666666666667,1998.66,0.0,4.215924292238262,1.1169196141277025,0.0,WILLOWBROOKE CT SKILLED CARE CTR AT MAGNOLIA TRACE,AL,,,Non profit - Corporation,Medicare,59.0,5.0,5.0,5.0,0.2689265536723164
015450,2024-05,31,15.483870967741936,2035.06,0.0,4.256778529029478,1.1948500966143283,0.0,WILLOWBROOKE CT SKILLED CARE CTR AT MAGNOLIA TRACE,AL,,,Non profit - Corporation,Medicare,59.0,5.0,5.0,5.0,0.2624384909786769
015450,2024-06,30,14.7,1803.45,0.0,4.097142603066867,1.0366567532141062,0.0,WILLOWBROOKE CT SKILLED CARE CTR AT MAGNOLIA TRACE,AL,,,Non profit - Corporation,Medicare,59.0,5.0,5.0,5.0,0.24915254237288134
015451,2024-04,30,75.3,7063.22,0.0,3.131806928700856,0.5087580424128577,0.0,FLORALA HEALTH AND REHABILITATION LLC,AL,,,For profit - Corporation,Medicare and Medicaid,85.0,4.0,3.0,4.0,0.8858823529411765
015451,2024-05,31,79.25806451612904,7195.29,0.0,2.9299896235646496,0.5515794772181589,0.0,FLORALA HEALTH AND REHABILITATION LLC,AL,,,For profit - Corporation,Medicare and Medicaid,85.0,4.0,3.0,4.0,0.9324478178368122
015451,2024-06,30,78.16666666666667,7250.35,0.0,3.093207893579512,0.5323760081237513,0.0,FLORALA HEALTH AND REHABILITATION LLC,AL,,,For profit - Corporation,Medicare and Medicaid,85.0,4.0,3.0,4.0,0.919607843137255
015452,2024-04,30,75.0,6645.7,426.28,2.953704441283389,0.2276899968389442,0.06544201656063715,ARBOR LAKE HEALTH AND REHAB,AL,,,For profit - Limited Liability company,Medicare and Medicaid,87.0,3.0,3.0,3.0,0.8620689655172413
015452,2024-05,31,72.6774193548387,7464.21,164.26,3.313029827739959,0.24782589196093333,0.02324125568776043,ARBOR LAKE HEALTH AND REHAB,AL,,,For profit - Limited Liability company,Medicare and Medicaid,87.0,3.0,3.0,3.0,0.8353726362625139
015452,2024-06,30,71.13333333333334,7021.15,50.400000000000006,3.2888890841971725,0.2420122884715324,0.007720522174168088,ARBOR LAKE HEALTH AND REHAB,AL,,,For profit - Limited Liability company,Medicare and Medicaid,87.0,3.0,3.0,3.0,0.817624521072797
015453,2024-04,30,58.46666666666667,5247.16,0.0,2.996217656287535,0.5419783076104967,0.0,"COLUMBIANA HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,63.0,3.0,3.0,3.0,0.9280423280423281
015453,2024-05,31,59.29032258064516,5360.0,0.0,2.916384231784963,0.5789466226171489,0.0,"COLUMBIANA HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,63.0,3.0,3.0,3.0,0.9411162314388121
015453,2024-06,30,59.03333333333333,4913.91,0.0,2.7754765684229303,0.5234659820969372,0.0,"COLUMBIANA HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,63.0,3.0,3.0,3.0,0.937037037037037
015454,2024-04,30,51.56666666666667,6869.14,0.0,4.439739697581984,0.5129776098731703,0.0,FAIRVIEW AT REDSTONE VILLAGE,AL,,,For profit - Individual,Medicare,56.0,5.0,5.0,2.0,0.9208333333333334
015454,2024-05,31,52.483870967741936,6873.68,0.0,4.228596676498288,0.3975584573126526,0.0,FAIRVIEW AT REDSTONE VILLAGE,AL,,,For profit - Individual,Medicare,56.0,5.0,5.0,2.0,0.9372119815668203
015454,2024-06,30,52.4,6893.31,0.0,4.386090058462385,0.6137663046124755,0.0,FAIRVIEW AT REDSTONE VILLAGE,AL,,,For profit - Individual,Medicare,56.0,5.0,5.0,2.0,0.9357142857142857
015455,2024-04,30,128.96666666666667,9744.9,0.0,2.5182000426065496,0.390074767952183,0.0,ELITE NURSING AND REHABILITATION CARE CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,143.0,1.0,3.0,2.0,0.9018648018648019
015455,2024-05,31,124.41935483870968,9814.4,0.0,2.5448436171283997,0.36196614996306464,0.0,ELITE NURSING AND REHABILITATION CARE CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,143.0,1.0,3.0,2.0,0.8700654184525153
015455,2024-06,30,129.4,9691.4,0.0,2.497177074607032,0.3536334932882551,0.0,ELITE NURSING AND REHABILITATION CARE CENTER,AL,,,For profit - Limited Liability company,Medicare and Medicaid,143.0,1.0,3.0,2.0,0.9048951048951049
015456,2024-04,30,94.56666666666666,9552.21,0.0,3.36990484789626,0.3734654827454969,0.0,"GULF COAST HEALTH AND REHABILITATION, LLC",AL,,,For profit - Corporation,Medicare and Medicaid,100.0,2.0,2.0,3.0,0.9456666666666667
